sku,title,url
55022014,Refrigerador Consul CRM50HK Frost Free com Espaço Flex e Controle de Temperatura Interno 410L - Inox,https://www.extra.com.br/refrigerador-consul-crm50hk-frost-free-com-espaco-flex-e-controle-de-temperatura-interno-410l-inox/p/55022014
55022012,Refrigerador Consul CRM50HB Frost Free com Espaço Flex Duplex 410L - Branco,https://www.extra.com.br/refrigerador-consul-crm50hb-frost-free-com-espaco-flex-duplex-410l-branco/p/55022012
55020032,Refrigerador Electrolux TF56 Frost Free com Fast Adapt 474L – Branco,https://www.extra.com.br/refrigerador-electrolux-tf56-frost-free-com-fast-adapt-474l-branco/p/55020032
1508592849,Refrigerador / Geladeira Philco Side By Side 489L PRF504I Inverter,https://www.extra.com.br/refrigerador-geladeira-philco-side-by-side-489l-prf504i-inverter/p/1508592849
55014127,Refrigerador Samsung Evolution RT46 com PowerVolt Inverter Duplex 460L - Inox Look,https://www.extra.com.br/refrigerador-samsung-evolution-rt46-com-powervolt-inverter-duplex-460l-inox-look/p/55014127
55014126,Refrigerador Samsung Evolution RT38 com PowerVolt Inverter Duplex 385L - Inox Look,https://www.extra.com.br/refrigerador-samsung-evolution-rt38-com-powervolt-inverter-duplex-385l-inox-look/p/55014126
1501077627,Geladeira / Refrigerador Cycle Defrost Duplex Consul 334 Litros,https://www.extra.com.br/geladeira-refrigerador-cycle-defrost-duplex-consul-334-litros/p/1501077627
55016944,Refrigerador Samsung Evolution RT46 com Powervolt Inverter Duplex 460L - Branco,https://www.extra.com.br/refrigerador-samsung-evolution-rt46-com-powervolt-inverter-duplex-460l-branco/p/55016944
1501108084,Refrigerador Brastemp BRM44HB Frost Free com Compartimento para Latas e Long Necks Branco - 375L,https://www.extra.com.br/refrigerador-brastemp-brm44hb-frost-free-com-compartimento-para-latas-e-long-necks-branco-375l/p/1501108084
55016906,Refrigerador Midea Frost Free MD-RT507FGA04 com Iluminação em LED e Compartimento Extra Frio Inox - 480L,https://www.extra.com.br/refrigerador-midea-frost-free-md-rt507fga04-com-iluminacao-em-led-e-compartimento-extra-frio-inox-480l/p/55016906
55016904,Refrigerador Midea Frost Free MD-RT453FGA04 com Iluminação em LED e Compartimento Extra Frio Inox - 425L,https://www.extra.com.br/refrigerador-midea-frost-free-md-rt453fga04-com-iluminacao-em-led-e-compartimento-extra-frio-inox-425l/p/55016904
